 NumElements:            1
 Element:            1
 FFD Points          240
   2.7426228523254395         0.34672522544860840          3.4429726600646973     
           1             2             2
   2.7426228523254395         0.34672522544860840          3.4973733425140381     
           1             2             3
   2.7426228523254395         0.34672522544860840          3.5517740249633789     
           1             2             4
   2.7426228523254395         0.34672522544860840          3.6061749458312988     
           1             2             5
   2.7426228523254395         0.34672522544860840          3.6605756282806396     
           1             2             6
   2.7426228523254395         0.34672522544860840          3.7149763107299805     
           1             2             7
   2.7426228523254395         0.34672522544860840          3.7693769931793213     
           2             0             0
  0.35271266102790833        -0.20284168422222137         -6.1469554566428997E-006
           2             0             1
  0.35271266102790833        -0.20284168422222137          2.9634866863489151E-002
           2             0             2
  0.35271266102790833        -0.20284168422222137          5.9275880455970764E-002
           2             0             3
  0.35271266102790833        -0.20284168422222137          8.8916890323162079E-002
           2             0             4
  0.35271266102790833        -0.20284168422222137         0.11855790764093399     
           2             0             5
  0.35271266102790833        -0.20284168422222137         0.14819891750812531     
           2             0             6
  0.35271266102790833        -0.20284168422222137         0.17783991992473602     
           2             0             7
  0.35271266102790833        -0.20284168422222137         0.20748093724250793     
           2             1             0
  0.68929237127304077          7.1941778063774109E-002    0.60909616947174072     
           2             1             1
  0.68929237127304077          7.1941778063774109E-002    0.87166929244995117     
           2             1             2
  0.68929237127304077          7.1941778063774109E-002     1.1342425346374512     
           2             1             3
  0.68929237127304077          7.1941778063774109E-002     1.3968156576156616     
           2             1             4
  0.68929237127304077          7.1941778063774109E-002     1.6593887805938721     
           2             1             5
  0.68929237127304077          7.1941778063774109E-002     1.9219619035720825     
           2             1             6
  0.68929237127304077          7.1941778063774109E-002     2.1845350265502930     
           2             1             7
  0.68929237127304077          7.1941778063774109E-002     2.4471082687377930     
           2             2             0
   2.7645127773284912         0.34672522544860840          3.3885719776153564     
           2             2             1
   2.7645127773284912         0.34672522544860840          3.4429726600646973     
           2             2             2
   2.7645127773284912         0.34672522544860840          3.4973733425140381     
           2             2             3
   2.7645127773284912         0.34672522544860840          3.5517740249633789     
           2             2             4
   2.7645127773284912         0.34672522544860840          3.6061749458312988     
           2             2             5
   2.7645127773284912         0.34672522544860840          3.6605756282806396     
           2             2             6
   2.7645127773284912         0.34672522544860840          3.7149763107299805     
           2             2             7
   2.7645127773284912         0.34672522544860840          3.7693769931793213     
           3             0             0
  0.36206397414207458        -0.20284168422222137         -6.1469554566428997E-006
           3             0             1
  0.36206397414207458        -0.20284168422222137          2.9634866863489151E-002
           3             0             2
  0.36206397414207458        -0.20284168422222137          5.9275880455970764E-002
           3             0             3
  0.36206397414207458        -0.20284168422222137          8.8916890323162079E-002
           3             0             4
  0.36206397414207458        -0.20284168422222137         0.11855790764093399     
           3             0             5
  0.36206397414207458        -0.20284168422222137         0.14819891750812531     
           3             0             6
  0.36206397414207458        -0.20284168422222137         0.17783991992473602     
           3             0             7
  0.36206397414207458        -0.20284168422222137         0.20748093724250793     
           3             1             0
  0.71921384334564209          7.1941778063774109E-002    0.60909616947174072     
           3             1             1
  0.71921384334564209          7.1941778063774109E-002    0.87166929244995117     
           3             1             2
  0.71921384334564209          7.1941778063774109E-002     1.1342425346374512     
           3             1             3
  0.71921384334564209          7.1941778063774109E-002     1.3968156576156616     
           3             1             4
  0.71921384334564209          7.1941778063774109E-002     1.6593887805938721     
           3             1             5
  0.71921384334564209          7.1941778063774109E-002     1.9219619035720825     
           3             1             6
  0.71921384334564209          7.1941778063774109E-002     2.1845350265502930     
           3             1             7
  0.71921384334564209          7.1941778063774109E-002     2.4471082687377930     
           3             2             0
   2.7864029407501221         0.34672522544860840          3.3885719776153564     
           3             2             1
   2.7864029407501221         0.34672522544860840          3.4429726600646973     
           3             2             2
   2.7864029407501221         0.34672522544860840          3.4973733425140381     
           3             2             3
   2.7864029407501221         0.34672522544860840          3.5517740249633789     
           3             2             4
   2.7864029407501221         0.34672522544860840          3.6061749458312988     
           3             2             5
   2.7864029407501221         0.34672522544860840          3.6605756282806396     
           3             2             6
   2.7864029407501221         0.34672522544860840          3.7149763107299805     
           3             2             7
   2.7864029407501221         0.34672522544860840          3.7693769931793213     
           4             0             0
  0.37141531705856323        -0.20284168422222137         -6.1469554566428997E-006
           4             0             1
  0.37141531705856323        -0.20284168422222137          2.9634866863489151E-002
           4             0             2
  0.37141531705856323        -0.20284168422222137          5.9275880455970764E-002
           4             0             3
  0.37141531705856323        -0.20284168422222137          8.8916890323162079E-002
           4             0             4
  0.37141531705856323        -0.20284168422222137         0.11855790764093399     
           4             0             5
  0.37141531705856323        -0.20284168422222137         0.14819891750812531     
           4             0             6
  0.37141531705856323        -0.20284168422222137         0.17783991992473602     
           4             0             7
  0.37141531705856323        -0.20284168422222137         0.20748093724250793     
           4             1             0
  0.74913537502288818          7.1941778063774109E-002    0.60909616947174072     
           4             1             1
  0.74913537502288818          7.1941778063774109E-002    0.87166929244995117     
           4             1             2
  0.74913537502288818          7.1941778063774109E-002     1.1342425346374512     
           4             1             3
  0.74913537502288818          7.1941778063774109E-002     1.3968156576156616     
           4             1             4
  0.74913537502288818          7.1941778063774109E-002     1.6593887805938721     
           4             1             5
  0.74913537502288818          7.1941778063774109E-002     1.9219619035720825     
           4             1             6
  0.74913537502288818          7.1941778063774109E-002     2.1845350265502930     
           4             1             7
  0.74913537502288818          7.1941778063774109E-002     2.4471082687377930     
           4             2             0
   2.8082931041717529         0.34672522544860840          3.3885719776153564     
           4             2             1
   2.8082931041717529         0.34672522544860840          3.4429726600646973     
           4             2             2
   2.8082931041717529         0.34672522544860840          3.4973733425140381     
           4             2             3
   2.8082931041717529         0.34672522544860840          3.5517740249633789     
           4             2             4
   2.8082931041717529         0.34672522544860840          3.6061749458312988     
           4             2             5
   2.8082931041717529         0.34672522544860840          3.6605756282806396     
           4             2             6
   2.8082931041717529         0.34672522544860840          3.7149763107299805     
           4             2             7
   2.8082931041717529         0.34672522544860840          3.7693769931793213     
           5             0             0
  0.38076663017272949        -0.20284168422222137         -6.1469554566428997E-006
           5             0             1
  0.38076663017272949        -0.20284168422222137          2.9634866863489151E-002
           5             0             2
  0.38076663017272949        -0.20284168422222137          5.9275880455970764E-002
           5             0             3
  0.38076663017272949        -0.20284168422222137          8.8916890323162079E-002
           5             0             4
  0.38076663017272949        -0.20284168422222137         0.11855790764093399     
           5             0             5
  0.38076663017272949        -0.20284168422222137         0.14819891750812531     
           5             0             6
  0.38076663017272949        -0.20284168422222137         0.17783991992473602     
           5             0             7
  0.38076663017272949        -0.20284168422222137         0.20748093724250793     
           5             1             0
  0.77905684709548950          7.1941778063774109E-002    0.60909616947174072     
           5             1             1
  0.77905684709548950          7.1941778063774109E-002    0.87166929244995117     
           5             1             2
  0.77905684709548950          7.1941778063774109E-002     1.1342425346374512     
           5             1             3
  0.77905684709548950          7.1941778063774109E-002     1.3968156576156616     
           5             1             4
  0.77905684709548950          7.1941778063774109E-002     1.6593887805938721     
           5             1             5
  0.77905684709548950          7.1941778063774109E-002     1.9219619035720825     
           5             1             6
  0.77905684709548950          7.1941778063774109E-002     2.1845350265502930     
           5             1             7
  0.77905684709548950          7.1941778063774109E-002     2.4471082687377930     
           5             2             0
   2.8301830291748047         0.34672522544860840          3.3885719776153564     
           5             2             1
   2.8301830291748047         0.34672522544860840          3.4429726600646973     
           5             2             2
   2.8301830291748047         0.34672522544860840          3.4973733425140381     
           5             2             3
   2.8301830291748047         0.34672522544860840          3.5517740249633789     
           5             2             4
   2.8301830291748047         0.34672522544860840          3.6061749458312988     
           5             2             5
   2.8301830291748047         0.34672522544860840          3.6605756282806396     
           5             2             6
   2.8301830291748047         0.34672522544860840          3.7149763107299805     
           5             2             7
   2.8301830291748047         0.34672522544860840          3.7693769931793213     
           6             0             0
  0.39011797308921814        -0.20284168422222137         -6.1469554566428997E-006
           6             0             1
  0.39011797308921814        -0.20284168422222137          2.9634866863489151E-002
           6             0             2
  0.39011797308921814        -0.20284168422222137          5.9275880455970764E-002
           6             0             3
  0.39011797308921814        -0.20284168422222137          8.8916890323162079E-002
           6             0             4
  0.39011797308921814        -0.20284168422222137         0.11855790764093399     
           6             0             5
  0.39011797308921814        -0.20284168422222137         0.14819891750812531     
           6             0             6
  0.39011797308921814        -0.20284168422222137         0.17783991992473602     
           6             0             7
  0.39011797308921814        -0.20284168422222137         0.20748093724250793     
           6             1             0
  0.80897831916809082          7.1941778063774109E-002    0.60909616947174072     
           6             1             1
  0.80897831916809082          7.1941778063774109E-002    0.87166929244995117     
           6             1             2
  0.80897831916809082          7.1941778063774109E-002     1.1342425346374512     
           6             1             3
  0.80897831916809082          7.1941778063774109E-002     1.3968156576156616     
           6             1             4
  0.80897831916809082          7.1941778063774109E-002     1.6593887805938721     
           6             1             5
  0.80897831916809082          7.1941778063774109E-002     1.9219619035720825     
           6             1             6
  0.80897831916809082          7.1941778063774109E-002     2.1845350265502930     
           6             1             7
  0.80897831916809082          7.1941778063774109E-002     2.4471082687377930     
           6             2             0
   2.8520731925964355         0.34672522544860840          3.3885719776153564     
           6             2             1
   2.8520731925964355         0.34672522544860840          3.4429726600646973     
           6             2             2
   2.8520731925964355         0.34672522544860840          3.4973733425140381     
           6             2             3
   2.8520731925964355         0.34672522544860840          3.5517740249633789     
           6             2             4
   2.8520731925964355         0.34672522544860840          3.6061749458312988     
           6             2             5
   2.8520731925964355         0.34672522544860840          3.6605756282806396     
           6             2             6
   2.8520731925964355         0.34672522544860840          3.7149763107299805     
           6             2             7
   2.8520731925964355         0.34672522544860840          3.7693769931793213     
           7             0             0
  0.39946928620338440        -0.20284168422222137         -6.1469554566428997E-006
           7             0             1
  0.39946928620338440        -0.20284168422222137          2.9634866863489151E-002
           7             0             2
  0.39946928620338440        -0.20284168422222137          5.9275880455970764E-002
           7             0             3
  0.39946928620338440        -0.20284168422222137          8.8916890323162079E-002
           7             0             4
  0.39946928620338440        -0.20284168422222137         0.11855790764093399     
           7             0             5
  0.39946928620338440        -0.20284168422222137         0.14819891750812531     
           7             0             6
  0.39946928620338440        -0.20284168422222137         0.17783991992473602     
           7             0             7
  0.39946928620338440        -0.20284168422222137         0.20748093724250793     
           7             1             0
  0.83889985084533691          7.1941778063774109E-002    0.60909616947174072     
           7             1             1
  0.83889985084533691          7.1941778063774109E-002    0.87166929244995117     
           7             1             2
  0.83889985084533691          7.1941778063774109E-002     1.1342425346374512     
           7             1             3
  0.83889985084533691          7.1941778063774109E-002     1.3968156576156616     
           7             1             4
  0.83889985084533691          7.1941778063774109E-002     1.6593887805938721     
           7             1             5
  0.83889985084533691          7.1941778063774109E-002     1.9219619035720825     
           7             1             6
  0.83889985084533691          7.1941778063774109E-002     2.1845350265502930     
           7             1             7
  0.83889985084533691          7.1941778063774109E-002     2.4471082687377930     
           7             2             0
   2.8739633560180664         0.34672522544860840          3.3885719776153564     
           7             2             1
   2.8739633560180664         0.34672522544860840          3.4429726600646973     
           7             2             2
   2.8739633560180664         0.34672522544860840          3.4973733425140381     
           7             2             3
   2.8739633560180664         0.34672522544860840          3.5517740249633789     
           7             2             4
   2.8739633560180664         0.34672522544860840          3.6061749458312988     
           7             2             5
   2.8739633560180664         0.34672522544860840          3.6605756282806396     
           7             2             6
   2.8739633560180664         0.34672522544860840          3.7149763107299805     
           7             2             7
   2.8739633560180664         0.34672522544860840          3.7693769931793213     
           8             0             0
  0.40882062911987305        -0.20284168422222137         -6.1469554566428997E-006
           8             0             1
  0.40882062911987305        -0.20284168422222137          2.9634866863489151E-002
           8             0             2
  0.40882062911987305        -0.20284168422222137          5.9275880455970764E-002
           8             0             3
  0.40882062911987305        -0.20284168422222137          8.8916890323162079E-002
           8             0             4
  0.40882062911987305        -0.20284168422222137         0.11855790764093399     
           8             0             5
  0.40882062911987305        -0.20284168422222137         0.14819891750812531     
           8             0             6
  0.40882062911987305        -0.20284168422222137         0.17783991992473602     
           8             0             7
  0.40882062911987305        -0.20284168422222137         0.20748093724250793     
           8             1             0
  0.86882138252258301          7.1941778063774109E-002    0.60909616947174072     
           8             1             1
  0.86882138252258301          7.1941778063774109E-002    0.87166929244995117     
           8             1             2
  0.86882138252258301          7.1941778063774109E-002     1.1342425346374512     
           8             1             3
  0.86882138252258301          7.1941778063774109E-002     1.3968156576156616     
           8             1             4
  0.86882138252258301          7.1941778063774109E-002     1.6593887805938721     
           8             1             5
  0.86882138252258301          7.1941778063774109E-002     1.9219619035720825     
           8             1             6
  0.86882138252258301          7.1941778063774109E-002     2.1845350265502930     
           8             1             7
  0.86882138252258301          7.1941778063774109E-002     2.4471082687377930     
           8             2             0
   2.8958532810211182         0.34672522544860840          3.3885719776153564     
           8             2             1
   2.8958532810211182         0.34672522544860840          3.4429726600646973     
           8             2             2
   2.8958532810211182         0.34672522544860840          3.4973733425140381     
           8             2             3
   2.8958532810211182         0.34672522544860840          3.5517740249633789     
           8             2             4
   2.8958532810211182         0.34672522544860840          3.6061749458312988     
           8             2             5
   2.8958532810211182         0.34672522544860840          3.6605756282806396     
           8             2             6
   2.8958532810211182         0.34672522544860840          3.7149763107299805     
           8             2             7
   2.8958532810211182         0.34672522544860840          3.7693769931793213     
           9             0             0
  0.41817194223403931        -0.20284168422222137         -6.1469554566428997E-006
           9             0             1
  0.41817194223403931        -0.20284168422222137          2.9634866863489151E-002
           9             0             2
  0.41817194223403931        -0.20284168422222137          5.9275880455970764E-002
           9             0             3
  0.41817194223403931        -0.20284168422222137          8.8916890323162079E-002
           9             0             4
  0.41817194223403931        -0.20284168422222137         0.11855790764093399     
           9             0             5
  0.41817194223403931        -0.20284168422222137         0.14819891750812531     
           9             0             6
  0.41817194223403931        -0.20284168422222137         0.17783991992473602     
           9             0             7
  0.41817194223403931        -0.20284168422222137         0.20748093724250793     
           9             1             0
  0.89874285459518433          7.1941778063774109E-002    0.60909616947174072     
           9             1             1
  0.89874285459518433          7.1941778063774109E-002    0.87166929244995117     
           9             1             2
  0.89874285459518433          7.1941778063774109E-002     1.1342425346374512     
           9             1             3
  0.89874285459518433          7.1941778063774109E-002     1.3968156576156616     
           9             1             4
  0.89874285459518433          7.1941778063774109E-002     1.6593887805938721     
           9             1             5
  0.89874285459518433          7.1941778063774109E-002     1.9219619035720825     
           9             1             6
  0.89874285459518433          7.1941778063774109E-002     2.1845350265502930     
           9             1             7
  0.89874285459518433          7.1941778063774109E-002     2.4471082687377930     
           9             2             0
   2.9177434444427490         0.34672522544860840          3.3885719776153564     
           9             2             1
   2.9177434444427490         0.34672522544860840          3.4429726600646973     
           9             2             2
   2.9177434444427490         0.34672522544860840          3.4973733425140381     
           9             2             3
   2.9177434444427490         0.34672522544860840          3.5517740249633789     
           9             2             4
   2.9177434444427490         0.34672522544860840          3.6061749458312988     
           9             2             5
   2.9177434444427490         0.34672522544860840          3.6605756282806396     
           9             2             6
   2.9177434444427490         0.34672522544860840          3.7149763107299805     
           9             2             7
   2.9177434444427490         0.34672522544860840          3.7693769931793213     
 SolidBoundaryPointData         8049
   7.3221452534198761E-002    -6.5787933766841888E-002    -1.4001223462400958E-005     1.4554250240325928     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
  0.15639585256576538        -0.10131522268056870         -1.1774436643463559E-005    0.46270936727523804     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
  0.41817194223403931        -0.17240995168685913         -6.1469554566428997E-006    0.75935357809066772     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
   1.1606431007385254         -3.3046860247850418E-002    -3.7112367863301188E-006    0.50745451450347900     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
   1.1020518541336060         -2.4838382378220558E-002    -3.5937116535933455E-006    0.11425431072711945     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
  0.19921518862247467        -0.11593950539827347         -1.6811981140563148E-006     4.5512508600950241E-002
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
  0.73300826549530029        -0.20284168422222137         -1.5077720263434458E-006    0.24246053397655487     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
   3.5402812063694000E-002    -4.3699976056814194E-002    -1.3004016636841698E-006    0.77825731039047241     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
   1.0434150695800781         -1.6961185261607170E-002    -6.7283622229297180E-007     1.2191838026046753     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
  0.42316785454750061          5.3276866674423218E-002    -4.4856628278466815E-007    0.16994883120059967     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
  0.86730659008026123          5.1406770944595337E-003    -2.7456513862489373E-007     7.9018231481313705E-003
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
  0.92603498697280884         -2.0221394952386618E-003    -1.8005742674631620E-007     1.1873343959450722E-002
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
  0.12788464128971100          5.6032449007034302E-002    -5.2278711137887512E-008    0.54935628175735474     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
   1.5691784620285034        -0.10074468702077866         -2.8135900276282655E-009    0.63338410854339600     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
   1.4528049230575562         -7.9341575503349304E-002    -3.2274999339776400E-010    0.59137636423110962     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
   1.3361077308654785         -5.9773981571197510E-002     5.9637401683687585E-009     1.3944875001907349     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
  0.28600859642028809        -0.14154379069805145          1.7443570143882425E-008     1.5110450983047485     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
  0.67538267374038696          2.7447307482361794E-002     3.5490110406044550E-008    0.80855858325958252     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
   3.6417716182768345E-003    -1.3981563039124012E-002     4.7236898836899854E-008    0.46525874733924866     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
  0.50731915235519409          4.5466426759958267E-002     5.1422389901745191E-008     8.6198605597019196E-002
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
  0.59741926193237305        -0.19685664772987366          8.2250046773424401E-008    0.71737259626388550     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
   1.2271510362625122        -0.17250156402587891          1.0842109787745358E-007    0.99835073947906494     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
   4.4515668414533138E-003     1.1823534034192562E-002     1.5964701560733374E-007    0.68776905536651611     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
  0.55237090587615967        -0.19260323047637939          2.8408649654920737E-007    0.98474013805389404     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
   1.2776724100112915         -5.0519671291112900E-002     5.7101328820863273E-007     1.6193339601159096E-002
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
  0.37386900186538696        -0.16320727765560150          8.1684601127562928E-007     1.5696748495101929     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
   2.3708290245849639E-004     1.7877279315143824E-003     1.2057449794156128E-006    0.38104024529457092     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
  0.21216025948524475          6.1928398907184601E-002     1.3948949799669208E-006    0.32981428503990173     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
   1.7779731424525380E-003     7.0434673689305782E-003     2.1566795567196095E-006     1.7989875748753548E-002
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
   6.6717378795146942E-003    -1.8544066697359085E-002     2.4747816951276036E-006    0.82633131742477417     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
  0.64256298542022705        -0.19993859529495239          3.3441817777202232E-006     1.0162509046494961E-002
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
   2.5501890107989311E-002     2.8981616720557213E-002     4.4175121729495004E-006     1.1700029373168945     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
   1.5125035047531128        -0.14066134393215179          5.2711720854858868E-006     1.2842630147933960     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
  0.33887091279029846          5.9291597455739975E-002     5.4721103879273869E-006    0.25441464781761169     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
  0.94105488061904907        -0.19658865034580231          6.2252202042145655E-006     1.6271400451660156     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
  0.29665935039520264          6.1237029731273651E-002     8.0769823398441076E-006     1.3413382768630981     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
   1.3983839750289917        -0.15359161794185638          8.3124459706596099E-006     7.0736801717430353E-005
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
  0.88371449708938599        -0.19970151782035828          1.2569532373163383E-005     1.0556044578552246     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
   1.3277730904519558E-003    -9.0174581855535507E-003     1.4802374607825186E-005     1.6269775629043579     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
   1.1128208637237549        -0.18341462314128876          1.7263158952118829E-005     1.6889525651931763     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
   1.6889712810516357        -0.12966877222061157          2.5231000108760782E-005     1.6889899969100952     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
   1.6890085935592651        -0.12919551134109497          3.5074997867923230E-005     1.6869534254074097     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
   1.6890273094177246        -0.12895888090133667          3.9997001294977963E-005     1.6890460252761841     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
   1.6890647411346436        -0.12848562002182007          4.9840968131320551E-005     1.6890833377838135     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
   1.6891020536422729        -0.12801235914230347          5.9685000451281667E-005     1.6829545497894287     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
   1.6871463060379028        -0.12736435234546661          8.7522559624630958E-005     1.6749558448791504     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
   1.6832132339477539        -0.12613463401794434          1.3249086623545736E-004     1.6593010425567627     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
   1.6589583158493042        -0.13047723472118378          1.4246447244659066E-004     1.6752849817276001     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
   1.4559240341186523        -0.14643673598766327          2.1854459773749113E-003     1.2278342247009277     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
  0.99922025203704834        -0.19217357039451599          2.1960551384836435E-003    0.77930456399917603     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
  0.73409098386764526        -0.20227843523025513          2.1973298862576485E-003    0.82733988761901855     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
   1.1707329750061035        -0.17757999897003174          2.2006663493812084E-003    0.68888747692108154     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
   1.2848995923995972        -0.16596108675003052          2.2009501699358225E-003    0.94197076559066772     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
   1.5700848102569580        -0.13478742539882660          2.2034263238310814E-003     1.3419283628463745     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
  0.59860938787460327        -0.19632831215858459          2.2049122489988804E-003     1.3989281654357910     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
   1.5129578113555908        -0.14015410840511322          2.2055769804865122E-003    0.64371728897094727     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
  0.46400561928749084        -0.17993189394474030          2.2062561474740505E-003    0.50871574878692627     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
  0.55359673500061035        -0.19209240376949310          2.2077762987464666E-003    0.88467675447463989     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
  0.41950279474258423        -0.17196628451347351          2.2104703821241856E-003     1.0564275979995728     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
   1.1135975122451782        -0.18285582959651947          2.2132641170173883E-003    0.15792813897132874     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
   1.6273427009582520        -0.13109841942787170          2.2203582338988781E-003    0.37523391842842102     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
   1.6274985074996948        -0.11220621317625046          2.2220348473638296E-003     7.4815228581428528E-002
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
   1.5695774555206299        -0.10038395226001740          2.2229726891964674E-003    0.33121272921562195     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
  0.28744029998779297        -0.14118298888206482          2.2263156715780497E-003    0.24392552673816681     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
   1.5114870071411133         -8.9422017335891724E-002     2.2278451360762119E-003     1.6892679929733276     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
  0.20071381330490112        -0.11563392728567123          2.2290274500846863E-003    0.11581908166408539     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
   1.4532908201217651         -7.9034462571144104E-002     2.2316290996968746E-003     1.6892865896224976     
   0.0000000000000000          0.0000000000000000          0.0000000000000000     
